dt;temp;dew_point;pressure;humidity;wind_speed;wind_deg;clouds_all;PTotAvg [W]
2010-03-14 11:00:00;276,39;274,6;1009;88;4,94;286;95;36734400
2010-03-14 12:00:00;276,36;274,88;1008;90;4,42;279;99;25409170
2010-03-14 13:00:00;276,39;275,37;1008;93;4,43;272;100;16407060
2010-03-14 14:00:00;274,93;274,36;1008;96;4,86;271;99;17859010
2010-03-14 15:00:00;274,9;274,62;1007;98;5,7;279;100;20617720
2010-03-14 16:00:00;274,36;273,79;1007;96;5,59;290;99;14664720
2010-03-14 17:00:00;273,65;272,71;1006;93;5,28;299;100;15100300
2010-03-14 18:00:00;273,27;272,38;1006;93;4,19;301;100;27006310
2010-03-14 19:00:00;272,86;272,24;1006;95;3,98;301;100;28603460
2010-03-14 20:00:00;272,74;272,37;1007;97;3,97;295;100;25844750
2010-03-14 21:00:00;272,58;272,21;1007;97;4,13;297;100;27151510
2010-03-14 22:00:00;272,17;271,93;1007;98;4,38;309;95;37895960
2010-03-14 23:00:00;271,53;270,53;1008;92;4,48;321;88;27151510
2010-03-15 00:00:00;271,36;270,36;1009;92;3,91;330;93;14664720
2010-03-15 01:00:00;270,87;270,38;1010;96;3,23;330;46;8276129
2010-03-15 02:00:00;270,34;269,98;1011;97;3,02;318;9;12922380
2010-03-15 03:00:00;269,76;269,4;1012;97;3,32;309;1;11615620
2010-03-15 04:00:00;269,1;268,62;1014;96;3,14;305;1;11470420
2010-03-15 05:00:00;268,75;268,27;1014;96;2,64;295;0;13212770
2010-03-15 06:00:00;268,95;268,35;1014;95;2,32;278;2;20327330
2010-03-15 07:00:00;269,55;269,07;1015;96;3,14;266;3;20327330
2010-03-15 08:00:00;270,79;270,05;1015;94;4,91;270;69;28313070
2010-03-15 09:00:00;271,81;270,81;1015;92;5,21;269;81;27296700
2010-03-15 10:00:00;272,98;270,88;1015;84;5,57;268;73;23376430
2010-03-15 11:00:00;273,87;271,09;1016;80;4,7;261;87;31507370
2010-03-15 12:00:00;274,46;270,83;1016;75;4,91;258;83;37315180
2010-03-15 13:00:00;275,18;271,12;1015;73;5,17;259;93;27732290
2010-03-15 14:00:00;275,54;271,43;1014;73;5,19;259;87;28458270
2010-03-15 15:00:00;275,69;271,22;1014;71;5,36;259;68;23521630
2010-03-15 16:00:00;275,41;271,32;1013;73;5,33;258;86;32814120
2010-03-15 17:00:00;274,38;271,68;1012;81;4,8;260;61;27006310
2010-03-15 18:00:00;273,79;271,46;1012;83;4,85;264;63;21198500
2010-03-15 19:00:00;273,37;271,8;1012;88;4,67;279;53;14809910
2010-03-15 20:00:00;272,65;271,65;1012;92;4;285;46;19456160
2010-03-15 21:00:00;272,48;271,86;1012;95;3,32;285;53;18875380
2010-03-15 22:00:00;272,38;271,76;1012;95;3,09;282;17;16407060
2010-03-15 23:00:00;271,78;271,17;1012;95;3,19;294;22;24828390
2010-03-16 00:00:00;271,23;270,49;1012;94;3,11;297;32;23376430
2010-03-16 01:00:00;270,77;270,03;1012;94;3,16;298;32;24102410
2010-03-16 02:00:00;270,56;269,83;1013;94;3,24;297;13;27006310
2010-03-16 03:00:00;270,35;269,49;1013;93;3,35;297;9;27151510
2010-03-16 04:00:00;270,33;269,6;1014;94;3,33;300;4;30055410
2010-03-16 05:00:00;270,3;269,57;1014;94;3,33;300;3;27441900
2010-03-16 06:00:00;270,17;269,44;1015;94;3,26;301;1;22069680
2010-03-16 07:00:00;270,98;270,12;1016;93;3,27;298;7;18584990
2010-03-16 08:00:00;272,06;270,93;1017;91;3,37;299;23;12631990
2010-03-16 09:00:00;273,21;271,38;1017;86;3,76;304;32;5372224
2010-03-16 10:00:00;274,4;271,09;1018;77;3,67;299;13;3629881
2010-03-16 11:00:00;275,01;271,3;1018;75;3,64;306;23;4065467
2010-03-16 12:00:00;275,52;270,39;1019;67;4,06;303;36;6533786
2010-03-16 13:00:00;276,03;269,31;1019;59;4,53;298;39;8276129
2010-03-16 14:00:00;276,15;268,8;1019;56;4,92;295;53;2903905
2010-03-16 15:00:00;276,68;267,67;1019;49;5,24;294;48;0
2010-03-16 16:00:00;276,34;268,09;1020;52;4,83;293;55;0
2010-03-16 17:00:00;275,98;268,66;1020;56;3,71;287;66;26570730
2010-03-16 18:00:00;274,56;269,03;1021;64;3,09;280;22;15681090
2010-03-16 19:00:00;273,46;269,32;1021;71;3,23;276;16;18294600
2010-03-16 20:00:00;272,85;269,41;1022;75;3,31;279;5;27296700
2010-03-16 21:00:00;272,32;269,51;1022;79;3,37;282;2;25409170
2010-03-16 22:00:00;271,93;269,56;1023;82;3,35;282;3;24973580
2010-03-16 23:00:00;271,66;269,44;1023;83;3,48;277;9;30200610
2010-03-17 00:00:00;271,46;269,39;1024;84;3,57;273;33;34992050
2010-03-17 01:00:00;271,43;269,36;1024;84;3,46;270;46;29329440
2010-03-17 02:00:00;271,18;269,25;1024;85;3,26;268;36;27006310
2010-03-17 03:00:00;270,98;269,33;1024;87;3,18;264;53;24102410
2010-03-17 04:00:00;271,17;269,92;1024;90;3,32;260;52;24828390
2010-03-17 05:00:00;271,42;270,42;1024;92;3,43;254;55;32959320
2010-03-17 06:00:00;271,69;270,82;1023;93;3,55;251;78;26861120
2010-03-17 07:00:00;272,6;271,85;1023;94;3,87;247;100;21924480
2010-03-17 08:00:00;273,59;272,53;1023;92;4,26;245;92;22505260
2010-03-17 09:00:00;274,98;273,06;1023;87;6,17;255;64;22360070
2010-03-17 10:00:00;276,28;274,01;1023;85;6,62;259;85;27151510
2010-03-17 11:00:00;277,1;274,14;1022;81;6,58;270;64;31652560
2010-03-17 12:00:00;277,13;274,68;1022;84;6,72;276;56;46462480
2010-03-17 13:00:00;278,58;275,24;1022;79;6,41;280;83;26715920
2010-03-17 14:00:00;279,18;275,09;1021;75;5,76;277;91;27732290
2010-03-17 15:00:00;279,49;275,39;1021;75;5,86;278;99;20036940
2010-03-17 16:00:00;279,39;275,84;1021;78;4,75;274;99;17713820
2010-03-17 17:00:00;279,24;275,88;1021;79;4,27;272;100;26135140
2010-03-17 18:00:00;278,96;275,78;1022;80;4,02;269;100;22940850
2010-03-17 19:00:00;278,41;275,59;1022;82;3,83;263;100;27441900
2010-03-17 20:00:00;277,8;275,5;1022;85;3,78;258;100;23376430
2010-03-17 21:00:00;277,45;275,48;1022;87;3,55;253;100;35427640
2010-03-17 22:00:00;277,23;275,42;1022;88;3,34;246;99;39202710
2010-03-17 23:00:00;277,65;275,19;1022;84;3,17;240;95;39493100
2010-03-18 00:00:00;277,45;275,32;1022;86;3,19;237;76;40073880
2010-03-18 01:00:00;276,94;275,14;1022;88;3,11;232;74;36298810
2010-03-18 02:00:00;276,67;274,87;1022;88;3,29;229;83;27151510
2010-03-18 03:00:00;276,74;274,94;1021;88;3,42;226;60;22069680
2010-03-18 04:00:00;276,82;274,86;1021;87;3,95;233;59;40799860
2010-03-18 05:00:00;276,96;275;1021;87;4,13;239;52;43268180
2010-03-18 06:00:00;276,99;275,19;1021;88;4,03;250;45;35137250
2010-03-18 07:00:00;277,07;275,27;1022;88;3,98;258;30;29619830
2010-03-18 08:00:00;277,98;275,84;1022;86;4,11;263;24;31507370
2010-03-18 09:00:00;278,62;276,14;1023;84;4,16;268;25;24537990
2010-03-18 10:00:00;280,02;276,99;1023;81;4,47;273;25;18149400
2010-03-18 11:00:00;281,52;277,35;1023;75;4,77;281;58;16261870
2010-03-18 12:00:00;283,04;277,83;1023;70;4,84;278;73;13648350
2010-03-18 13:00:00;283,89;278,23;1023;68;4,93;276;100;7114567
2010-03-18 14:00:00;284,25;277,93;1023;65;4,38;275;100;22940850
2010-03-18 15:00:00;284,51;278,17;1022;65;4,37;276;100;19891750
2010-03-18 16:00:00;284,2;278,31;1022;67;2,74;269;94;11470420
2010-03-18 17:00:00;283,81;278,36;1022;69;1,59;236;82;4065467
2010-03-18 18:00:00;282,57;277,98;1022;73;2,18;209;88;0
2010-03-18 19:00:00;281,34;277,55;1022;77;2,59;207;97;-580780,9
2010-03-18 20:00:00;280,44;277,58;1022;82;2,61;203;99;3629881
2010-03-18 21:00:00;279,5;277,17;1022;85;2,71;200;99;18875380
2010-03-18 22:00:00;279,13;276,97;1022;86;3,09;200;100;33104510
2010-03-18 23:00:00;278,9;276,74;1021;86;3,52;207;100;47769230
2010-03-19 00:00:00;278,5;276,19;1021;85;3,58;210;97;50673140
2010-03-19 01:00:00;277,94;275,64;1020;85;3,55;209;79;41235450
2010-03-19 02:00:00;277,68;275,05;1020;83;3,6;206;93;42397010
2010-03-19 03:00:00;277,25;274,63;1019;83;3,72;203;94;49221180
2010-03-19 04:00:00;277,28;274,49;1019;82;3,69;207;99;41961420
2010-03-19 05:00:00;277,19;274,06;1019;80;3,52;205;100;44865330
2010-03-19 06:00:00;277,1;274,14;1018;81;3,55;199;100;38767130
2010-03-19 07:00:00;277,61;274,29;1018;79;3,88;197;100;39928690
2010-03-19 08:00:00;278,99;274,53;1018;73;4,18;202;100;42251810
2010-03-19 09:00:00;280,89;275,36;1017;68;4,22;207;100;32088150
2010-03-19 10:00:00;282,94;276,01;1017;62;4,37;215;100;25263970
2010-03-19 11:00:00;284,58;276,62;1017;58;4,29;218;100;21488890
2010-03-19 12:00:00;285,92;277,12;1017;55;4,55;223;99;14955110
2010-03-19 13:00:00;287,1;277,41;1016;52;4,97;230;94;23812020
2010-03-19 14:00:00;288,02;277,7;1016;50;5,07;234;97;34992050
2010-03-19 15:00:00;288,64;277,69;1016;48;4,9;236;64;31362170
2010-03-19 16:00:00;288,57;278,49;1015;51;4,36;235;80;39638300
2010-03-19 17:00:00;287,63;278,97;1015;56;3,7;239;98;33249710
2010-03-19 18:00:00;286,94;278,83;1015;58;3,35;234;95;16116670
2010-03-19 19:00:00;286,25;279,37;1016;63;3,52;238;100;21053310
2010-03-19 20:00:00;286,04;279,63;1016;65;3,5;243;100;31362170
2010-03-19 21:00:00;285,46;279,73;1016;68;3,23;243;100;27151510
2010-03-19 22:00:00;284,52;279,46;1016;71;2,95;235;100;10889640
2010-03-19 23:00:00;283,56;279,33;1016;75;3,17;240;100;21343700
2010-03-20 00:00:00;283,12;279,28;1016;77;2,99;238;100;33685300
2010-03-20 01:00:00;282,72;279,26;1015;79;2,82;232;100;27151510
2010-03-20 02:00:00;282,84;279,38;1015;79;2,72;222;100;21779290
2010-03-20 03:00:00;282,65;279,19;1014;79;3,06;212;100;26715920
2010-03-20 04:00:00;282,64;279,18;1014;79;3,62;208;100;34120880
2010-03-20 05:00:00;282,31;279,05;1013;80;3,89;206;100;45155720
2010-03-20 06:00:00;282,23;278,79;1012;79;4,08;206;100;40945060
2010-03-20 07:00:00;282,4;278,95;1012;79;4,46;207;99;48059620
2010-03-20 08:00:00;283,06;279,22;1012;77;4,63;207;100;59239660
2010-03-20 09:00:00;284,14;279,49;1011;73;4,53;210;100;46026890
2010-03-20 10:00:00;285,54;280,23;1011;70;4,64;216;100;25118780
2010-03-20 11:00:00;285,73;280,41;1010;70;4,01;219;100;16697450
2010-03-20 12:00:00;285,93;280,81;1010;71;3,93;219;100;23376430
2010-03-20 13:00:00;285,49;281,58;1009;77;4,36;215;100;28893850
2010-03-20 14:00:00;285,03;281,88;1008;81;5,07;220;100;36444000
2010-03-20 15:00:00;284,1;281,85;1008;86;6,02;231;100;42397010
2010-03-20 16:00:00;283,93;282,19;1009;89;6,09;241;100;60110830
2010-03-20 17:00:00;284,22;282,64;1009;90;5,72;245;100;64611880
2010-03-20 18:00:00;284,7;283,12;1009;90;5,16;244;94;62433950
2010-03-20 19:00:00;284,97;283,55;1009;91;4,69;239;70;46026890
2010-03-20 20:00:00;284,92;283,5;1009;91;4,55;236;77;46026890
2010-03-20 21:00:00;284,72;283,3;1009;91;4,57;237;100;48640400
2010-03-20 22:00:00;284,71;283,13;1009;90;4,67;236;98;30926580
2010-03-20 23:00:00;284,64;283,22;1009;91;4,63;242;67;53722240
2010-03-21 00:00:00;284,64;283,22;1009;91;4,18;243;93;41961420
2010-03-21 01:00:00;284,34;283,09;1009;92;3,87;239;96;47478840
2010-03-21 02:00:00;284,07;282,98;1009;93;3,55;228;88;51108720
2010-03-21 03:00:00;284,03;282,94;1008;93;3,96;222;95;46462480
2010-03-21 04:00:00;283,79;282,87;1008;94;4,36;223;88;34120880
2010-03-21 05:00:00;283,78;282,7;1008;93;4,52;224;88;43994160
2010-03-21 06:00:00;283,38;282,46;1007;94;4,51;224;57;39493100
2010-03-21 07:00:00;284;282,91;1007;93;4,49;223;41;40509470
2010-03-21 08:00:00;284,85;283,43;1007;91;4,96;225;99;32523730
2010-03-21 09:00:00;285,73;283,63;1007;87;5,7;228;100;32088150
2010-03-21 10:00:00;286,31;284,02;1007;86;6,04;230;100;38041150
2010-03-21 11:00:00;286,08;284,31;1007;89;5,49;233;100;41816230
2010-03-21 12:00:00;285,35;284,09;1007;92;5,47;237;100;65773440
2010-03-21 13:00:00;285,18;283,76;1007;91;6,06;248;98;45010520
2010-03-21 14:00:00;284,89;283,47;1007;91;5,79;255;96;48640400
2010-03-21 15:00:00;285,83;284,57;1007;92;5,76;259;100;46898060
2010-03-21 16:00:00;285,72;284,29;1008;91;5,44;270;98;51689500
2010-03-21 17:00:00;284,12;282,71;1009;91;5,54;302;100;63014730
2010-03-21 18:00:00;282,02;280,63;1011;91;5,16;316;100;59530050
2010-03-21 19:00:00;280,07;278,7;1013;91;5,14;317;95;49075990
2010-03-21 20:00:00;279,05;277,38;1014;89;4,5;310;87;28603460
2010-03-21 21:00:00;278,72;277,05;1015;89;4,1;303;73;14664720
2010-03-21 22:00:00;278,64;276,81;1016;88;3,81;293;56;16842650
2010-03-21 23:00:00;278,82;276,67;1017;86;3,64;288;76;29184240
2010-03-22 00:00:00;279,1;276,77;1017;85;3,53;280;67;55028990
2010-03-22 01:00:00;278,9;276,58;1018;85;3,78;277;71;52851060
2010-03-22 02:00:00;278,64;276,32;1018;85;4,13;281;82;38621930
2010-03-22 03:00:00;278,4;276,09;1019;85;4,12;288;92;37895960
2010-03-22 04:00:00;278,08;275,94;1020;86;3,74;290;98;39493100
2010-03-22 05:00:00;278,05;275,91;1020;86;3,58;289;99;39783500
2010-03-22 06:00:00;278,11;275,97;1021;86;3,4;289;99;27441900
2010-03-22 07:00:00;278,26;276,28;1022;87;3,37;287;99;23376430
2010-03-22 08:00:00;278,46;276,31;1022;86;3,94;290;71;22214870
2010-03-22 09:00:00;278,98;275,98;1023;81;3,68;298;99;14664720
2010-03-22 10:00:00;278,93;275,93;1023;81;3,41;292;100;11615620
2010-03-22 11:00:00;279,11;275,93;1024;80;3,21;285;100;12777180
2010-03-22 12:00:00;279,38;276,01;1024;79;3,14;278;100;5372224
2010-03-22 13:00:00;279,53;276,16;1024;79;3,11;270;100;3629881
2010-03-22 14:00:00;279,89;275,78;1024;75;2,99;267;100;2758710
2010-03-22 15:00:00;280,12;275,62;1024;73;2,62;273;100;2468319
2010-03-22 16:00:00;280,4;275,7;1024;72;2,01;276;86;725976,2
2010-03-22 17:00:00;280,42;275,32;1023;70;1,3;271;87;-145195,2
2010-03-22 18:00:00;279,88;275,19;1023;72;1,24;256;49;-435585,7
2010-03-22 19:00:00;278,75;275,58;1024;80;0,92;198;64;-290390,5
2010-03-22 20:00:00;276,99;275,03;1024;87;1,33;164;95;1451952
2010-03-22 21:00:00;276,14;274,51;1024;89;1,74;164;100;14229130
2010-03-22 22:00:00;275,3;273,99;1024;91;1,82;164;100;21924480
2010-03-22 23:00:00;275,48;274,16;1023;91;2,12;160;100;29039050
2010-03-23 00:00:00;274,48;273,47;1023;93;2,28;160;100;26280340
2010-03-23 01:00:00;274,8;273,79;1023;93;2,27;160;97;36008420
2010-03-23 02:00:00;274,77;273,76;1022;93;2,55;161;98;29474630
2010-03-23 03:00:00;274,38;273,52;1021;94;2,9;159;93;26715920
2010-03-23 04:00:00;274,16;273,45;1021;95;3,23;160;79;25699560
2010-03-23 05:00:00;273,91;273,35;1020;96;3,55;163;40;27877480
2010-03-23 06:00:00;274,16;273,74;1020;97;3,67;166;40;31216980
2010-03-23 07:00:00;275,13;274,56;1020;96;3,99;169;48;29474630
2010-03-23 08:00:00;276,41;275,24;1019;92;3,67;177;73;19601360
2010-03-23 09:00:00;278,34;276,36;1019;87;3,57;190;91;12341600
2010-03-23 10:00:00;280,98;277,2;1019;77;3,61;207;50;7695348
2010-03-23 11:00:00;283;277,79;1018;70;3,44;217;73;6678981
2010-03-23 12:00:00;284,42;278,74;1018;68;3,78;231;83;9292495
2010-03-23 13:00:00;285,5;279,98;1017;69;4,25;246;69;25989950
2010-03-23 14:00:00;285,85;279,22;1017;64;6,07;268;95;76082300
2010-03-23 15:00:00;285,54;279,15;1017;65;5,49;278;90;50382750
2010-03-23 16:00:00;285,74;279,12;1017;64;5,28;282;33;43558570
2010-03-23 17:00:00;285,3;278,25;1017;62;4,5;281;8;49221180
2010-03-23 18:00:00;283,94;277,63;1017;65;3,86;278;18;42106620
2010-03-23 19:00:00;282,34;276,75;1018;68;3,69;276;33;36008420
2010-03-23 20:00:00;281,3;276,36;1018;71;3,43;276;51;41671030
2010-03-23 21:00:00;280,49;275,98;1019;73;3,11;278;47;51834700
2010-03-23 22:00:00;279,72;275,98;1019;77;2,97;282;37;44574940
2010-03-23 23:00:00;278,41;275,42;1019;81;2,97;288;9;32088150
2010-03-24 00:00:00;277,31;275,02;1020;85;2,64;291;1;15681090
2010-03-24 01:00:00;276,04;274,41;1021;89;2,26;290;15;20036940
2010-03-24 02:00:00;274,98;273,67;1021;91;2,06;278;51;21634090
2010-03-24 03:00:00;274,37;273,37;1020;93;2,15;273;39;21053310
2010-03-24 04:00:00;273,02;272,4;1021;95;2,42;273;34;13357960
2010-03-24 05:00:00;272,54;272,05;1021;96;2,6;272;56;3049100
2010-03-24 06:00:00;273,29;272,78;1021;96;2,14;262;91;290390,5
2010-03-24 07:00:00;274,17;273,75;1022;97;1,06;252;87;435585,7
2010-03-24 08:00:00;276,86;275,99;1022;94;0,24;355;84;-580780,9
2010-03-24 09:00:00;279,09;276,76;1022;85;0,61;72;65;-580780,9
2010-03-24 10:00:00;281,04;276,51;1023;73;0,95;130;71;-290390,5
2010-03-24 11:00:00;283,06;276,35;1022;63;1,69;165;92;-290390,5
2010-03-24 12:00:00;284,4;275,7;1022;55;1,89;166;63;-290390,5
2010-03-24 13:00:00;285,51;275,39;1021;50;1,88;152;88;-145195,2
2010-03-24 14:00:00;286,03;275;1021;47;2,15;133;69;725976,2
2010-03-24 15:00:00;286,23;274,89;1020;46;2,7;125;99;2903905
2010-03-24 16:00:00;286,16;274,82;1020;46;2,99;122;100;4791443
2010-03-24 17:00:00;285,44;275,04;1020;49;2,74;114;100;7404957
2010-03-24 18:00:00;284,07;275,14;1019;54;3,21;114;100;10744450
2010-03-24 19:00:00;282,45;274,62;1020;58;3,73;118;100;23376430
2010-03-24 20:00:00;281,82;274,73;1020;61;4,07;124;100;45736500
2010-03-24 21:00:00;281,46;274,84;1020;63;4,19;128;100;55028990
2010-03-24 22:00:00;281,14;274,53;1020;63;4,28;129;100;73178400
2010-03-24 23:00:00;280,42;274,71;1019;67;4,38;132;100;64757080
2010-03-25 00:00:00;279,97;274,28;1019;67;4,3;132;100;55900160
2010-03-25 01:00:00;279,71;274,03;1019;67;4,28;129;100;58949260
2010-03-25 02:00:00;279,38;273,92;1018;68;4,23;127;100;48640400
2010-03-25 03:00:00;279,14;273,69;1018;68;4,11;128;100;58368480
2010-03-25 04:00:00;278,72;273,69;1018;70;4,02;130;100;47188450
2010-03-25 05:00:00;278,25;273,82;1017;73;3,95;130;99;46607670
2010-03-25 06:00:00;278,1;273,86;1017;74;4;131;96;42977790
2010-03-25 07:00:00;279,27;275,18;1017;75;4,22;135;92;37750760
2010-03-25 08:00:00;281,68;276,53;1017;70;4,48;136;83;29184240
2010-03-25 09:00:00;284,38;278,05;1016;65;4,57;142;50;18439790
2010-03-25 10:00:00;286,96;279,34;1016;60;4,98;146;28;13503160
2010-03-25 11:00:00;289,52;280,73;1015;56;5,03;150;2;12922380
2010-03-25 12:00:00;291,04;281,06;1014;52;5,37;153;0;20762920
2010-03-25 13:00:00;291,97;281,04;1014;49;5,6;155;0;33394900
2010-03-25 14:00:00;292,55;280,65;1013;46;5,74;155;0;55464580
2010-03-25 15:00:00;292,51;281,23;1012;48;5,64;158;1;49221180
2010-03-25 16:00:00;292,15;280,9;1012;48;4,58;156;34;40364280
2010-03-25 17:00:00;291,59;280,69;1012;49;3,94;151;55;31942950
2010-03-25 18:00:00;291,32;280,74;1012;50;3,64;146;48;19601360
2010-03-25 19:00:00;290,65;280,98;1012;53;3,78;145;36;41090250
2010-03-25 20:00:00;289,66;281,12;1012;57;3,96;151;23;43558570
2010-03-25 21:00:00;288,92;281,18;1012;60;4,17;158;10;50382750
2010-03-25 22:00:00;287,6;281,11;1012;65;4,25;166;15;56916530
2010-03-25 23:00:00;286,54;281,4;1012;71;4,53;175;32;57787700
2010-03-26 00:00:00;285,76;281,25;1012;74;4,07;179;56;58078090
2010-03-26 01:00:00;285,15;281,25;1012;77;3,71;177;62;56045360
2010-03-26 02:00:00;284,32;281,19;1011;81;3,42;174;48;38041150
2010-03-26 03:00:00;283,8;281,04;1011;83;3,2;173;16;29474630
2010-03-26 04:00:00;283,11;280,71;1011;85;3,19;174;21;31507370
2010-03-26 05:00:00;282,6;280,55;1011;87;3,09;174;0;31362170
2010-03-26 06:00:00;282,19;280,31;1011;88;3;171;0;36298810
2010-03-26 07:00:00;282,93;281,21;1011;89;3,31;169;0;32378540
2010-03-26 08:00:00;284,97;282;1011;82;3,22;168;0;17713820
2010-03-26 09:00:00;287,34;282,98;1010;75;3,26;171;0;5227029
2010-03-26 10:00:00;289,24;283,56;1010;69;3,17;175;0;725976,2
2010-03-26 11:00:00;291,38;283,74;1010;61;2,94;168;0;1451952
2010-03-26 12:00:00;292,87;283,58;1009;55;2,92;161;0;1742343
2010-03-26 13:00:00;293,89;283,4;1008;51;2,9;161;11;6388591
2010-03-26 14:00:00;294,43;282,99;1007;48;2,85;158;32;12922380
2010-03-26 15:00:00;294,59;282,5;1006;46;2,94;148;70;14519520
2010-03-26 16:00:00;294,24;282,5;1006;47;2,8;138;94;15971480
2010-03-26 17:00:00;293,36;283,2;1005;52;2,79;133;99;14664720
2010-03-26 18:00:00;291,7;283,29;1005;58;3,18;129;78;17133040
2010-03-26 19:00:00;289,79;282,72;1004;63;3,65;131;59;27006310
2010-03-26 20:00:00;288,73;282,41;1004;66;3,9;140;83;42832600
2010-03-26 21:00:00;287,81;282,4;1003;70;3,71;143;96;57206920
2010-03-26 22:00:00;286,47;281,74;1002;73;3,45;140;95;53431850
2010-03-26 23:00:00;286,12;281,6;1001;74;3,3;151;19;50818330
2010-03-27 00:00:00;285,09;281,19;1000;77;3,19;149;17;49511580
2010-03-27 01:00:00;283,89;280,77;1000;81;3,39;161;26;39347910
2010-03-27 02:00:00;283,25;280,5;999;83;3,52;188;49;41380640
2010-03-27 03:00:00;283,42;280,84;999;84;3,76;217;82;28893850
2010-03-27 04:00:00;283,15;281,09;999;87;5,65;234;97;38476740
2010-03-27 05:00:00;281,07;279,53;1000;90;6,61;241;100;76227500
2010-03-27 06:00:00;278,52;277,48;1000;93;6,92;246;100;75065940
2010-03-27 07:00:00;276,59;276,16;1001;97;7,68;250;100;77969840
2010-03-27 08:00:00;276,5;276,21;1001;98;7,47;254;100;79131400
2010-03-27 09:00:00;277,24;276,81;1002;97;7,38;257;100;79276600
2010-03-27 10:00:00;278,92;277,72;1002;92;7,23;258;100;76517890
2010-03-27 11:00:00;279,5;277,82;1002;89;6,97;252;100;68532150
2010-03-27 12:00:00;280,43;279,06;1002;91;6,68;237;100;61998360
2010-03-27 13:00:00;281,12;280,21;1002;94;6,44;232;100;67660980
2010-03-27 14:00:00;281,22;280,47;1002;95;6,65;237;100;74775540
2010-03-27 15:00:00;281,39;280,48;1003;94;6,95;244;100;76372700
2010-03-27 16:00:00;281,51;280,45;1003;93;6,5;246;100;75211130
2010-03-27 17:00:00;281,53;280,31;1002;92;6,07;251;99;61998360
2010-03-27 18:00:00;281,54;280;1003;90;5,66;243;100;54012630
2010-03-27 19:00:00;281,09;279,71;1003;91;5,19;243;100;61417580
2010-03-27 20:00:00;280,68;279,47;1004;92;5,02;239;100;58804070
2010-03-27 21:00:00;280,67;279,3;1004;91;4,95;237;100;58804070
2010-03-27 22:00:00;280,47;278,94;1004;90;5,12;243;99;56335750
2010-03-27 23:00:00;280,34;278,65;1004;89;5,12;244;100;50527940
2010-03-28 00:00:00;280,17;278,48;1004;89;4,42;238;99;41961420
2010-03-28 01:00:00;279,59;278,23;1005;91;4,41;235;98;40364280
2010-03-28 03:00:00;279,32;278,12;1005;92;4,5;240;99;32378540
2010-03-28 04:00:00;279,19;278,15;1005;93;4,36;246;100;35572830
2010-03-28 05:00:00;278,69;277,8;1005;94;4,24;248;93;34411270
2010-03-28 06:00:00;278,46;277,57;1006;94;4,03;243;81;37315180
2010-03-28 07:00:00;278,75;277,86;1006;94;3,95;240;98;39057520
2010-03-28 08:00:00;279,48;278,59;1007;94;4,13;242;100;30926580
2010-03-28 09:00:00;280,36;278,83;1007;90;5,23;251;92;16842650
2010-03-28 10:00:00;281,03;278,84;1007;86;5,61;258;100;12922380
2010-03-28 11:00:00;281,68;278,79;1007;82;5,6;257;100;13503160
2010-03-28 12:00:00;282,59;279,5;1008;81;4,37;255;99;20617720
2010-03-28 13:00:00;283,04;279,57;1008;79;4,31;249;100;35137250
2010-03-28 14:00:00;283,61;279,57;1008;76;4,45;252;97;31216980
2010-03-28 15:00:00;283,58;278,95;1007;73;4,31;255;96;35863220
2010-03-28 16:00:00;282,76;277,97;1007;72;4,2;256;98;13793550
2010-03-28 17:00:00;282,85;278,25;1007;73;3,46;262;85;13648350
2010-03-28 18:00:00;282,51;278,69;1008;77;2,94;247;44;5807810
2010-03-28 19:00:00;281,7;278,98;1008;83;1,68;225;47;290390,5
2010-03-28 20:00:00;280,4;279,03;1008;91;2,61;210;55;8276129
2010-03-28 21:00:00;280,21;279,16;1008;93;2,87;219;38;7259762
2010-03-28 22:00:00;280,1;279,05;1008;93;3,11;222;27;20472530
2010-03-28 23:00:00;279,95;278,74;1008;92;3,26;223;23;20327330
2010-03-29 00:00:00;278,93;278,04;1008;94;3,54;223;51;17423430
2010-03-29 01:00:00;278,73;277,99;1007;95;3,57;224;33;9292495
2010-03-29 02:00:00;278,64;277,9;1008;95;3,58;226;24;12777180
2010-03-29 03:00:00;278,19;277,61;1008;96;3,31;224;72;12777180
2010-03-29 04:00:00;278,37;277,64;1007;95;3,08;219;84;4355857
2010-03-29 05:00:00;278,3;277,42;1007;94;3,19;219;90;11034840
2010-03-29 06:00:00;278,35;277,46;1007;94;3,27;221;66;15245500
2010-03-29 07:00:00;278,56;277,52;1007;93;3,37;222;61;7985738
2010-03-29 08:00:00;278,81;277,92;1007;94;3,48;220;95;8276129
2010-03-29 09:00:00;279,5;278,61;1007;94;4,26;228;99;6969371
2010-03-29 10:00:00;280,76;278,74;1007;87;4,47;234;100;5807810
2010-03-29 11:00:00;281,99;278,37;1008;78;4,08;229;100;6824176
2010-03-29 12:00:00;282,68;279,76;1007;82;3,37;213;100;6969371
2010-03-29 13:00:00;283,32;279,85;1007;79;3,59;205;100;4210662
